humidity,temperature,distance,sound_pressure_level
66,3,2000,66.793
66,3,2500,64.001
67,3,500,82.637
67,3,1000,74.958
67,3,1500,70.279
67,3,2000,66.818
67,3,2500,64.027
68,3,500,82.649
68,3,1000,74.978
68,3,1500,70.302
68,3,2000,66.842
68,3,2500,64.052
69,3,500,82.661
69,3,1000,74.997
69,3,1500,70.323
69,3,2000,66.865
69,3,2500,64.076
70,3,500,82.673
70,3,1000,75.016
70,3,1500,70.344
70,3,2000,66.888
70,3,2500,64.099
71,3,500,82.684
71,3,1000,75.034
71,3,1500,70.365
71,3,2000,66.909
71,3,2500,64.122
72,3,500,82.695
72,3,1000,75.052
72,3,1500,70.385
72,3,2000,66.930
72,3,2500,64.143
73,3,500,82.706
73,3,1000,75.069
73,3,1500,70.404
73,3,2000,66.950
73,3,2500,64.164
74,3,500,82.716
74,3,1000,75.086
74,3,1500,70.422
74,3,2000,66.970
74,3,2500,64.184
75,3,500,82.726
75,3,1000,75.102
75,3,1500,70.440
75,3,2000,66.989
75,3,2500,64.203
76,3,500,82.736
76,3,1000,75.117
76,3,1500,70.457
76,3,2000,67.007
76,3,2500,64.221
77,3,500,82.746
77,3,1000,75.132
77,3,1500,70.474
77,3,2000,67.024
77,3,2500,64.239
78,3,500,82.755
78,3,1000,75.147
78,3,1500,70.490
78,3,2000,67.041
78,3,2500,64.256
79,3,500,82.764
79,3,1000,75.162
79,3,1500,70.506
79,3,2000,67.057
79,3,2500,64.273
80,3,500,82.773
80,3,1000,75.175
80,3,1500,70.521
80,3,2000,67.073
80,3,2500,64.289
81,3,500,82.781
81,3,1000,75.189
81,3,1500,70.536
81,3,2000,67.088
81,3,2500,64.304
82,3,500,82.790
82,3,1000,75.202
82,3,1500,70.550
82,3,2000,67.103
82,3,2500,64.319
83,3,500,82.798
83,3,1000,75.215
83,3,1500,70.564
83,3,2000,67.117
83,3,2500,64.333
84,3,500,82.806
84,3,1000,75.227
84,3,1500,70.578
84,3,2000,67.131
84,3,2500,64.347
85,3,500,82.814
85,3,1000,75.239
85,3,1500,70.591
85,3,2000,67.144
85,3,2500,64.360
86,3,500,82.821
86,3,1000,75.251
86,3,1500,70.604
86,3,2000,67.157
86,3,2500,64.373
87,3,500,82.829
87,3,1000,75.262
87,3,1500,70.616
87,3,2000,67.169
87,3,2500,64.385
88,3,500,82.836
88,3,1000,75.273
88,3,1500,70.628
88,3,2000,67.181
88,3,2500,64.397
89,3,500,82.843
89,3,1000,75.284
89,3,1500,70.639
89,3,2000,67.193
89,3,2500,64.409
20,4,500,81.194
20,4,1000,72.231
20,4,1500,66.976
20,4,2000,63.155
20,4,2500,60.115
21,4,500,81.260
21,4,1000,72.389
21,4,1500,67.175
21,4,2000,63.382
21,4,2500,60.360
22,4,500,81.325
22,4,1000,72.538
22,4,1500,67.360
22,4,2000,63.593
22,4,2500,60.589
23,4,500,81.388
23,4,1000,72.677
23,4,1500,67.532
23,4,2000,63.789
23,4,2500,60.802
24,4,500,81.450
24,4,1000,72.809
24,4,1500,67.693
24,4,2000,63.971
24,4,2500,61.000
25,4,500,81.509
25,4,1000,72.932
25,4,1500,67.843
25,4,2000,64.140
25,4,2500,61.185
26,4,500,81.567
26,4,1000,73.048
26,4,1500,67.984
26,4,2000,64.298
26,4,2500,61.357
27,4,500,81.622
27,4,1000,73.158
27,4,1500,68.117
27,4,2000,64.446
27,4,2500,61.517
28,4,500,81.675
28,4,1000,73.261
28,4,1500,68.241
28,4,2000,64.584
28,4,2500,61.667
29,4,500,81.725
29,4,1000,73.359
29,4,1500,68.359
29,4,2000,64.714
29,4,2500,61.808
30,4,500,81.774
30,4,1000,73.451
30,4,1500,68.470
30,4,2000,64.836
30,4,2500,61.939
31,4,500,81.820
31,4,1000,73.537
31,4,1500,68.575
31,4,2000,64.951
31,4,2500,62.063
32,4,500,81.864
32,4,1000,73.620
32,4,1500,68.674
32,4,2000,65.060
32,4,2500,62.179
33,4,500,81.907
33,4,1000,73.698
33,4,1500,68.768
33,4,2000,65.162
33,4,2500,62.288
34,4,500,81.947
34,4,1000,73.771
34,4,1500,68.857
34,4,2000,65.260
34,4,2500,62.392
35,4,500,81.986
35,4,1000,73.841
35,4,1500,68.942
35,4,2000,65.352
35,4,2500,62.489
36,4,500,82.023
36,4,1000,73.908
36,4,1500,69.022
36,4,2000,65.439
36,4,2500,62.581
37,4,500,82.059
37,4,1000,73.971
37,4,1500,69.099
37,4,2000,65.522
37,4,2500,62.669
38,4,500,82.093
38,4,1000,74.031
38,4,1500,69.171
38,4,2000,65.601
38,4,2500,62.752
39,4,500,82.126
39,4,1000,74.088
39,4,1500,69.241
39,4,2000,65.677
39,4,2500,62.830
40,4,500,82.157
40,4,1000,74.143
40,4,1500,69.306
40,4,2000,65.748
40,4,2500,62.905
41,4,500,82.187
41,4,1000,74.195
41,4,1500,69.369
41,4,2000,65.817
41,4,2500,62.976
42,4,500,82.216
42,4,1000,74.244
42,4,1500,69.429
42,4,2000,65.882
42,4,2500,63.044
43,4,500,82.243
43,4,1000,74.292
43,4,1500,69.486
43,4,2000,65.944
43,4,2500,63.109
44,4,500,82.270
44,4,1000,74.337
44,4,1500,69.540
44,4,2000,66.003
44,4,2500,63.170
45,4,500,82.295
45,4,1000,74.380
45,4,1500,69.592
45,4,2000,66.060
45,4,2500,63.229
46,4,500,82.320
46,4,1000,74.422
46,4,1500,69.642
46,4,2000,66.114
46,4,2500,63.286
47,4,500,82.343
47,4,1000,74.461
47,4,1500,69.690
47,4,2000,66.166
47,4,2500,63.339
48,4,500,82.366
48,4,1000,74.500
48,4,1500,69.735
48,4,2000,66.216
48,4,2500,63.391
49,4,500,82.388
49,4,1000,74.536
49,4,1500,69.778
49,4,2000,66.263
49,4,2500,63.440
50,4,500,82.409
50,4,1000,74.571
50,4,1500,69.820
50,4,2000,66.308
50,4,2500,63.487
51,4,500,82.429
51,4,1000,74.605
51,4,1500,69.860
51,4,2000,66.352
51,4,2500,63.532
52,4,500,82.449
52,4,1000,74.638
52,4,1500,69.898
52,4,2000,66.393
52,4,2500,63.575
53,4,500,82.467
53,4,1000,74.669
53,4,1500,69.934
53,4,2000,66.433
53,4,2500,63.616
54,4,500,82.486
54,4,1000,74.699
54,4,1500,69.969
54,4,2000,66.471
54,4,2500,63.656
55,4,500,82.503
55,4,1000,74.728
55,4,1500,70.003
55,4,2000,66.508
55,4,2500,63.694
56,4,500,82.520
56,4,1000,74.756
56,4,1500,70.035
56,4,2000,66.543
56,4,2500,63.730
57,4,500,82.536
57,4,1000,74.783
57,4,1500,70.066
57,4,2000,66.577
57,4,2500,63.765
58,4,500,82.552
58,4,1000,74.808
58,4,1500,70.096
58,4,2000,66.609
58,4,2500,63.798
59,4,500,82.568
59,4,1000,74.833
59,4,1500,70.125
59,4,2000,66.640
59,4,2500,63.830
60,4,500,82.582
60,4,1000,74.858
60,4,1500,70.152
60,4,2000,66.669
60,4,2500,63.861
61,4,500,82.597
61,4,1000,74.881
61,4,1500,70.179
61,4,2000,66.698
61,4,2500,63.890
62,4,500,82.611
62,4,1000,74.903
62,4,1500,70.204
62,4,2000,66.725
62,4,2500,63.919
63,4,500,82.624
63,4,1000,74.925
63,4,1500,70.229
63,4,2000,66.751
63,4,2500,63.946
64,4,500,82.637
64,4,1000,74.946
64,4,1500,70.252
64,4,2000,66.777
64,4,2500,63.972
65,4,500,82.650
65,4,1000,74.966
65,4,1500,70.275
65,4,2000,66.801
65,4,2500,63.997
66,4,500,82.662
66,4,1000,74.986
66,4,1500,70.297
66,4,2000,66.824
66,4,2500,64.020
67,4,500,82.674
67,4,1000,75.005
67,4,1500,70.318
67,4,2000,66.847
67,4,2500,64.043
68,4,500,82.685
68,4,1000,75.023
68,4,1500,70.339
68,4,2000,66.868
68,4,2500,64.065
69,4,500,82.697
69,4,1000,75.041
69,4,1500,70.359
69,4,2000,66.889
69,4,2500,64.087
70,4,500,82.707
70,4,1000,75.059
70,4,1500,70.378
70,4,2000,66.909
70,4,2500,64.107
71,4,500,82.718
71,4,1000,75.075
71,4,1500,70.396
71,4,2000,66.928
71,4,2500,64.126
72,4,500,82.728
72,4,1000,75.091
72,4,1500,70.414
72,4,2000,66.946
72,4,2500,64.145
73,4,500,82.738
73,4,1000,75.107
73,4,1500,70.431
73,4,2000,66.964
73,4,2500,64.163
74,4,500,82.748
74,4,1000,75.122
74,4,1500,70.447
74,4,2000,66.981
74,4,2500,64.180
75,4,500,82.757
75,4,1000,75.137
75,4,1500,70.463
75,4,2000,66.998
75,4,2500,64.197
76,4,500,82.767
76,4,1000,75.151
76,4,1500,70.479
76,4,2000,67.013
76,4,2500,64.213
77,4,500,82.775
77,4,1000,75.165
77,4,1500,70.494
77,4,2000,67.029
77,4,2500,64.228
78,4,500,82.784
78,4,1000,75.178
78,4,1500,70.508
78,4,2000,67.043
78,4,2500,64.243
79,4,500,82.793
79,4,1000,75.191
79,4,1500,70.522
79,4,2000,67.058
79,4,2500,64.257
80,4,500,82.801
80,4,1000,75.204
80,4,1500,70.536
80,4,2000,67.071
80,4,2500,64.271
81,4,500,82.809
81,4,1000,75.216
81,4,1500,70.549
81,4,2000,67.084
81,4,2500,64.284
82,4,500,82.817
82,4,1000,75.228
82,4,1500,70.562
82,4,2000,67.097
82,4,2500,64.296
83,4,500,82.824
83,4,1000,75.240
83,4,1500,70.574
83,4,2000,67.109
83,4,2500,64.308
84,4,500,82.832
84,4,1000,75.251
84,4,1500,70.586
84,4,2000,67.121
84,4,2500,64.320
85,4,500,82.839
85,4,1000,75.262
85,4,1500,70.598
85,4,2000,67.133
85,4,2500,64.331
86,4,500,82.846
86,4,1000,75.272
86,4,1500,70.609
86,4,2000,67.144
86,4,2500,64.342
87,4,500,82.853
87,4,1000,75.282
87,4,1500,70.620
87,4,2000,67.154
87,4,2500,64.352
88,4,500,82.859
88,4,1000,75.292
88,4,1500,70.630
88,4,2000,67.164
88,4,2500,64.362
89,4,500,82.866
89,4,1000,75.302
89,4,1500,70.640
89,4,2000,67.174
89,4,2500,64.371
20,5,500,81.253
20,5,1000,72.397
20,5,1500,67.185
20,5,2000,63.391
20,5,2500,60.366
21,5,500,81.324
21,5,1000,72.553
21,5,1500,67.378
21,5,2000,63.610
21,5,2500,60.604
22,5,500,81.392
22,5,1000,72.699
22,5,1500,67.557
22,5,2000,63.813
22,5,2500,60.824
23,5,500,81.457
23,5,1000,72.835
23,5,1500,67.723
23,5,2000,64.000
23,5,2500,61.028
24,5,500,81.520
24,5,1000,72.963
24,5,1500,67.878
24,5,2000,64.174
24,5,2500,61.217
25,5,500,81.581
25,5,1000,73.083
25,5,1500,68.022
25,5,2000,64.336
25,5,2500,61.393
26,5,500,81.639
26,5,1000,73.196
26,5,1500,68.158
26,5,2000,64.486
26,5,2500,61.556
27,5,500,81.694
27,5,1000,73.301
27,5,1500,68.285
27,5,2000,64.627
27,5,2500,61.708
28,5,500,81.746
28,5,1000,73.401
28,5,1500,68.404
28,5,2000,64.758
28,5,2500,61.850
29,5,500,81.797
29,5,1000,73.494
29,5,1500,68.517
29,5,2000,64.881
29,5,2500,61.982
30,5,500,81.844
30,5,1000,73.582
30,5,1500,68.623
30,5,2000,64.997
30,5,2500,62.106
31,5,500,81.890
31,5,1000,73.665
31,5,1500,68.723
31,5,2000,65.106
31,5,2500,62.222
32,5,500,81.933
32,5,1000,73.744
32,5,1500,68.818
32,5,2000,65.209
32,5,2500,62.331
33,5,500,81.975
33,5,1000,73.818
33,5,1500,68.907
33,5,2000,65.306
33,5,2500,62.433
34,5,500,82.014
34,5,1000,73.888
34,5,1500,68.992
34,5,2000,65.398
34,5,2500,62.530
35,5,500,82.052
35,5,1000,73.955
35,5,1500,69.072
35,5,2000,65.485
35,5,2500,62.621
36,5,500,82.088
36,5,1000,74.018
36,5,1500,69.148
36,5,2000,65.568
36,5,2500,62.707
37,5,500,82.122
37,5,1000,74.077
37,5,1500,69.220
37,5,2000,65.646
37,5,2500,62.789
38,5,500,82.155
38,5,1000,74.134
38,5,1500,69.288
38,5,2000,65.720
38,5,2500,62.866
39,5,500,82.187
39,5,1000,74.188
39,5,1500,69.353
39,5,2000,65.791
39,5,2500,62.940
40,5,500,82.217
40,5,1000,74.239
40,5,1500,69.415
40,5,2000,65.858
40,5,2500,63.009
41,5,500,82.246
41,5,1000,74.288
41,5,1500,69.474
41,5,2000,65.922
41,5,2500,63.075
42,5,500,82.273
42,5,1000,74.335
42,5,1500,69.530
42,5,2000,65.982
42,5,2500,63.138
43,5,500,82.300
43,5,1000,74.380
43,5,1500,69.583
43,5,2000,66.040
43,5,2500,63.198
44,5,500,82.325
44,5,1000,74.422
44,5,1500,69.633
44,5,2000,66.095
44,5,2500,63.255
45,5,500,82.349
45,5,1000,74.463
45,5,1500,69.682
45,5,2000,66.148
45,5,2500,63.309
46,5,500,82.373
46,5,1000,74.502
46,5,1500,69.728
46,5,2000,66.198
46,5,2500,63.361
47,5,500,82.395
47,5,1000,74.539
47,5,1500,69.772
47,5,2000,66.246
47,5,2500,63.411
48,5,500,82.416
48,5,1000,74.575
48,5,1500,69.814
48,5,2000,66.291
48,5,2500,63.458
49,5,500,82.437
49,5,1000,74.609
49,5,1500,69.854
49,5,2000,66.335
49,5,2500,63.503
50,5,500,82.457
50,5,1000,74.642
50,5,1500,69.892
50,5,2000,66.376
50,5,2500,63.546
51,5,500,82.476
51,5,1000,74.673
51,5,1500,69.928
51,5,2000,66.416
51,5,2500,63.586
52,5,500,82.495
52,5,1000,74.703
52,5,1500,69.963
52,5,2000,66.454
52,5,2500,63.626
53,5,500,82.513
53,5,1000,74.733
53,5,1500,69.997
53,5,2000,66.490
53,5,2500,63.663
54,5,500,82.530
54,5,1000,74.761
54,5,1500,70.029
54,5,2000,66.525
54,5,2500,63.699
55,5,500,82.546
55,5,1000,74.787
55,5,1500,70.060
55,5,2000,66.558
55,5,2500,63.733
56,5,500,82.562
56,5,1000,74.813
56,5,1500,70.089
56,5,2000,66.589
56,5,2500,63.765
57,5,500,82.578
57,5,1000,74.838
57,5,1500,70.117
57,5,2000,66.620
57,5,2500,63.797
58,5,500,82.593
58,5,1000,74.862
58,5,1500,70.145
58,5,2000,66.649
58,5,2500,63.826
59,5,500,82.607
59,5,1000,74.885
59,5,1500,70.171
59,5,2000,66.676
59,5,2500,63.855
60,5,500,82.621
60,5,1000,74.908
60,5,1500,70.196
60,5,2000,66.703
60,5,2500,63.882
61,5,500,82.635
61,5,1000,74.929
61,5,1500,70.220
61,5,2000,66.728
61,5,2500,63.908
62,5,500,82.648
62,5,1000,74.950
62,5,1500,70.243
62,5,2000,66.753
62,5,2500,63.933
63,5,500,82.660
63,5,1000,74.970
63,5,1500,70.265
63,5,2000,66.776
63,5,2500,63.957
64,5,500,82.672
64,5,1000,74.989
64,5,1500,70.286
64,5,2000,66.798
64,5,2500,63.980
65,5,500,82.684
65,5,1000,75.008
65,5,1500,70.307
65,5,2000,66.820
65,5,2500,64.001
66,5,500,82.696
66,5,1000,75.026
66,5,1500,70.327
66,5,2000,66.840
66,5,2500,64.022
67,5,500,82.707
67,5,1000,75.043
67,5,1500,70.346
67,5,2000,66.860
67,5,2500,64.042
68,5,500,82.718
68,5,1000,75.060
68,5,1500,70.364
68,5,2000,66.879
68,5,2500,64.061
69,5,500,82.728
69,5,1000,75.077
69,5,1500,70.382
69,5,2000,66.897
69,5,2500,64.080
70,5,500,82.738
70,5,1000,75.092
70,5,1500,70.399
70,5,2000,66.915
70,5,2500,64.097
71,5,500,82.748
71,5,1000,75.107
71,5,1500,70.415
71,5,2000,66.931
71,5,2500,64.114
72,5,500,82.758
72,5,1000,75.122
72,5,1500,70.431
72,5,2000,66.947
72,5,2500,64.130
73,5,500,82.767
73,5,1000,75.136
73,5,1500,70.446
73,5,2000,66.963
73,5,2500,64.145
74,5,500,82.776
74,5,1000,75.150
74,5,1500,70.461
74,5,2000,66.978
74,5,2500,64.160
75,5,500,82.785
75,5,1000,75.164
75,5,1500,70.475
75,5,2000,66.992
75,5,2500,64.174
76,5,500,82.793
76,5,1000,75.176
76,5,1500,70.489
76,5,2000,67.006
76,5,2500,64.187
77,5,500,82.802
77,5,1000,75.189
77,5,1500,70.502
77,5,2000,67.019
77,5,2500,64.200
78,5,500,82.810
78,5,1000,75.201
78,5,1500,70.515
78,5,2000,67.031
78,5,2500,64.213
79,5,500,82.818
79,5,1000,75.213
79,5,1500,70.527
79,5,2000,67.043
79,5,2500,64.224
80,5,500,82.825
80,5,1000,75.224
80,5,1500,70.539
80,5,2000,67.055
80,5,2500,64.236
81,5,500,82.833
81,5,1000,75.235
81,5,1500,70.551
81,5,2000,67.066
81,5,2500,64.247
82,5,500,82.840
82,5,1000,75.246
82,5,1500,70.562
82,5,2000,67.077
82,5,2500,64.257
83,5,500,82.847
83,5,1000,75.256
83,5,1500,70.573
83,5,2000,67.088
83,5,2500,64.267
84,5,500,82.854
84,5,1000,75.266
84,5,1500,70.583
84,5,2000,67.098
84,5,2500,64.276
85,5,500,82.860
85,5,1000,75.276
85,5,1500,70.593
85,5,2000,67.107
85,5,2500,64.286
86,5,500,82.867
86,5,1000,75.285
86,5,1500,70.603
86,5,2000,67.116
86,5,2500,64.294
87,5,500,82.873
87,5,1000,75.294
87,5,1500,70.612
87,5,2000,67.125
87,5,2500,64.303
88,5,500,82.879
88,5,1000,75.303
88,5,1500,70.621
88,5,2000,67.134
88,5,2500,64.311
89,5,500,82.885
89,5,1000,75.312
89,5,1500,70.630
89,5,2000,67.142
89,5,2500,64.318
20,6,500,81.319
20,6,1000,72.560
20,6,1500,67.385
20,6,2000,63.614
20,6,2500,60.604
21,6,500,81.392
21,6,1000,72.712
21,6,1500,67.571
21,6,2000,63.825
21,6,2500,60.832
22,6,500,81.462
22,6,1000,72.855
22,6,1500,67.743
22,6,2000,64.018
22,6,2500,61.043
23,6,500,81.529
23,6,1000,72.987
23,6,1500,67.903
23,6,2000,64.197
23,6,2500,61.237
24,6,500,81.593
24,6,1000,73.111
24,6,1500,68.051
24,6,2000,64.363
24,6,2500,61.417
25,6,500,81.653
25,6,1000,73.227
25,6,1500,68.190
25,6,2000,64.516
25,6,2500,61.583
26,6,500,81.711
26,6,1000,73.335
26,6,1500,68.320
26,6,2000,64.659
26,6,2500,61.737
27,6,500,81.765
27,6,1000,73.437
27,6,1500,68.442
27,6,2000,64.793
27,6,2500,61.880
28,6,500,81.817
28,6,1000,73.532
28,6,1500,68.556
28,6,2000,64.917
28,6,2500,62.014
29,6,500,81.867
29,6,1000,73.621
29,6,1500,68.663
29,6,2000,65.034
29,6,2500,62.138
30,6,500,81.913
30,6,1000,73.705
30,6,1500,68.764
30,6,2000,65.144
30,6,2500,62.254
31,6,500,81.958
31,6,1000,73.784
31,6,1500,68.860
31,6,2000,65.247
31,6,2500,62.362
32,6,500,82.000
32,6,1000,73.859
32,6,1500,68.949
32,6,2000,65.344
32,6,2500,62.464
33,6,500,82.040
33,6,1000,73.929
33,6,1500,69.034
33,6,2000,65.435
33,6,2500,62.560
34,6,500,82.078
34,6,1000,73.996
34,6,1500,69.114
34,6,2000,65.522
34,6,2500,62.650
35,6,500,82.115
35,6,1000,74.059
35,6,1500,69.189
35,6,2000,65.604
35,6,2500,62.736
36,6,500,82.150
36,6,1000,74.118
36,6,1500,69.261
36,6,2000,65.681
36,6,2500,62.816
37,6,500,82.183
37,6,1000,74.174
37,6,1500,69.328
37,6,2000,65.754
37,6,2500,62.892
38,6,500,82.214
38,6,1000,74.228
38,6,1500,69.392
38,6,2000,65.824
38,6,2500,62.963
39,6,500,82.244
39,6,1000,74.279
39,6,1500,69.453
39,6,2000,65.889
39,6,2500,63.031
40,6,500,82.273
40,6,1000,74.327
40,6,1500,69.511
40,6,2000,65.952
40,6,2500,63.096
41,6,500,82.301
41,6,1000,74.373
41,6,1500,69.565
41,6,2000,66.011
41,6,2500,63.157
42,6,500,82.327
42,6,1000,74.417
42,6,1500,69.617
42,6,2000,66.067
42,6,2500,63.215
43,6,500,82.352
43,6,1000,74.458
43,6,1500,69.666
43,6,2000,66.121
43,6,2500,63.270
44,6,500,82.376
44,6,1000,74.498
44,6,1500,69.713
44,6,2000,66.171
44,6,2500,63.322
45,6,500,82.399
45,6,1000,74.536
45,6,1500,69.758
45,6,2000,66.220
45,6,2500,63.372
46,6,500,82.421
46,6,1000,74.573
46,6,1500,69.800
46,6,2000,66.266
46,6,2500,63.419
47,6,500,82.443
47,6,1000,74.607
47,6,1500,69.841
47,6,2000,66.309
47,6,2500,63.464
48,6,500,82.463
48,6,1000,74.641
48,6,1500,69.879
48,6,2000,66.351
48,6,2500,63.507
49,6,500,82.483
49,6,1000,74.672
49,6,1500,69.916
49,6,2000,66.391
49,6,2500,63.548
50,6,500,82.502
50,6,1000,74.703
50,6,1500,69.951
50,6,2000,66.428
50,6,2500,63.586
51,6,500,82.520
51,6,1000,74.732
51,6,1500,69.984
51,6,2000,66.464
51,6,2500,63.623
52,6,500,82.537
52,6,1000,74.760
52,6,1500,70.016
52,6,2000,66.498
52,6,2500,63.658
53,6,500,82.554
53,6,1000,74.787
53,6,1500,70.047
53,6,2000,66.531
53,6,2500,63.692
54,6,500,82.570
54,6,1000,74.813
54,6,1500,70.076
54,6,2000,66.562
54,6,2500,63.724
55,6,500,82.586
55,6,1000,74.838
55,6,1500,70.104
55,6,2000,66.592
55,6,2500,63.754
56,6,500,82.601
56,6,1000,74.862
56,6,1500,70.130
56,6,2000,66.620
56,6,2500,63.783
57,6,500,82.615
57,6,1000,74.885
57,6,1500,70.156
57,6,2000,66.647
57,6,2500,63.810
58,6,500,82.629
58,6,1000,74.907
58,6,1500,70.180
58,6,2000,66.673
58,6,2500,63.837
59,6,500,82.643
59,6,1000,74.929
59,6,1500,70.204
59,6,2000,66.697
59,6,2500,63.862
60,6,500,82.656
60,6,1000,74.949
60,6,1500,70.226
60,6,2000,66.721
60,6,2500,63.885
61,6,500,82.669
61,6,1000,74.969
61,6,1500,70.248
61,6,2000,66.743
61,6,2500,63.908
62,6,500,82.681
62,6,1000,74.988
62,6,1500,70.269
62,6,2000,66.765
62,6,2500,63.930
63,6,500,82.693
63,6,1000,75.006
63,6,1500,70.289
63,6,2000,66.785
63,6,2500,63.950
64,6,500,82.704
64,6,1000,75.024
64,6,1500,70.308
64,6,2000,66.805
64,6,2500,63.970
65,6,500,82.715
65,6,1000,75.041
65,6,1500,70.326
65,6,2000,66.824
65,6,2500,63.989
66,6,500,82.726
66,6,1000,75.057
66,6,1500,70.344
66,6,2000,66.841
66,6,2500,64.007
67,6,500,82.736
67,6,1000,75.073
67,6,1500,70.361
67,6,2000,66.859
67,6,2500,64.024
68,6,500,82.746
68,6,1000,75.088
68,6,1500,70.377
68,6,2000,66.875
68,6,2500,64.040
69,6,500,82.756
69,6,1000,75.103
69,6,1500,70.393
69,6,2000,66.891
69,6,2500,64.056
70,6,500,82.765
70,6,1000,75.117
70,6,1500,70.408
70,6,2000,66.906
70,6,2500,64.070
71,6,500,82.775
71,6,1000,75.131
71,6,1500,70.422
71,6,2000,66.920
71,6,2500,64.084
72,6,500,82.784
72,6,1000,75.144
72,6,1500,70.436
72,6,2000,66.934
72,6,2500,64.098
73,6,500,82.792
73,6,1000,75.157
73,6,1500,70.450
73,6,2000,66.947
73,6,2500,64.111
74,6,500,82.801
74,6,1000,75.170
74,6,1500,70.463
74,6,2000,66.960
74,6,2500,64.123
75,6,500,82.809
75,6,1000,75.182
75,6,1500,70.475
75,6,2000,66.972
75,6,2500,64.134
76,6,500,82.817
76,6,1000,75.193
76,6,1500,70.487
76,6,2000,66.983
76,6,2500,64.146
77,6,500,82.824
77,6,1000,75.204
77,6,1500,70.499
77,6,2000,66.994
77,6,2500,64.156
78,6,500,82.832
78,6,1000,75.215
78,6,1500,70.510
78,6,2000,67.005
78,6,2500,64.166
79,6,500,82.839
79,6,1000,75.226
79,6,1500,70.521
79,6,2000,67.015
79,6,2500,64.176
80,6,500,82.846
80,6,1000,75.236
80,6,1500,70.531
80,6,2000,67.025
80,6,2500,64.185
81,6,500,82.853
81,6,1000,75.246
81,6,1500,70.541
81,6,2000,67.035
81,6,2500,64.194
82,6,500,82.859
82,6,1000,75.255
82,6,1500,70.551
82,6,2000,67.044
82,6,2500,64.202
83,6,500,82.866
83,6,1000,75.264
83,6,1500,70.560
83,6,2000,67.052
83,6,2500,64.210
84,6,500,82.872
84,6,1000,75.273
84,6,1500,70.569
84,6,2000,67.060
84,6,2500,64.218
85,6,500,82.878
85,6,1000,75.282
85,6,1500,70.577
85,6,2000,67.068
85,6,2500,64.225
86,6,500,82.884
86,6,1000,75.290
86,6,1500,70.586
86,6,2000,67.076
86,6,2500,64.232
87,6,500,82.890
87,6,1000,75.298
87,6,1500,70.594
87,6,2000,67.083
87,6,2500,64.238
88,6,500,82.896
88,6,1000,75.306
88,6,1500,70.601
88,6,2000,67.090
88,6,2500,64.245
89,6,500,82.901
89,6,1000,75.313
89,6,1500,70.609
89,6,2000,67.097
89,6,2500,64.251
20,7,500,81.390
20,7,1000,72.717
20,7,1500,67.573
20,7,2000,63.824
20,7,2500,60.826
21,7,500,81.464
21,7,1000,72.866
21,7,1500,67.752
21,7,2000,64.024
21,7,2500,61.045
22,7,500,81.535
22,7,1000,73.004
22,7,1500,67.918
22,7,2000,64.209
22,7,2500,61.245
23,7,500,81.602
23,7,1000,73.132
23,7,1500,68.071
23,7,2000,64.379
23,7,2500,61.429
24,7,500,81.665
24,7,1000,73.251
24,7,1500,68.214
24,7,2000,64.536
24,7,2500,61.599
25,7,500,81.725
25,7,1000,73.362
25,7,1500,68.347
25,7,2000,64.682
25,7,2500,61.755
26,7,500,81.782
26,7,1000,73.466
26,7,1500,68.471
26,7,2000,64.817
26,7,2500,61.900
27,7,500,81.836
27,7,1000,73.563
27,7,1500,68.587
27,7,2000,64.944
27,7,2500,62.034
28,7,500,81.886
28,7,1000,73.654
28,7,1500,68.696
28,7,2000,65.061
28,7,2500,62.159
29,7,500,81.934
29,7,1000,73.739
29,7,1500,68.798
29,7,2000,65.172
29,7,2500,62.275
30,7,500,81.980
30,7,1000,73.819
30,7,1500,68.894
30,7,2000,65.275
30,7,2500,62.384
31,7,500,82.023
31,7,1000,73.894
31,7,1500,68.984
31,7,2000,65.372
31,7,2500,62.485
32,7,500,82.064
32,7,1000,73.965
32,7,1500,69.068
32,7,2000,65.464
32,7,2500,62.580
33,7,500,82.103
33,7,1000,74.031
33,7,1500,69.148
33,7,2000,65.550
33,7,2500,62.669
34,7,500,82.139
34,7,1000,74.094
34,7,1500,69.223
34,7,2000,65.631
34,7,2500,62.753
35,7,500,82.174
